"codeID","code","selfirst","seltext","selend","fileID"
43,"production of interactive materials",2481,"as escolas são capacitadas e estimuladas a usarem o Canva for Education e ‎
ferramentas de produção de vídeos, como Powtoon e outras como Kahoot, ‎
Peardeck, Edupuzzle, hiperdocs, Jambord, Anchor, Genially, para a produção de ‎
atividades criativas para os alunos e também fomentamos atividades para que os ‎
alunos criem as suas produções próprias ‎",2831,24
61,"training in innovative pedagogical practices",2929," São esforços voltados ao desenvolvimento de metodologias ativas e ‎
à promoção da competência de autoria e compartilhamento na rede, tanto para ‎
acesso online, quanto off-line, como o formato em PDF. Tais ferramentas têm ‎
estimulado professores a elaborarem seus materiais com mais recursos e ‎
criatividades (https://drive.google.com/file/d/1Ra-2PVYTRoAFbxz-‎
R4xIe2yk7748xTh8/view)",3315,24
2,"use/distribution of digital resouces",3317,"Os professores podem sugerir suas atividades para, após ‎
curadoria, serem catalogados na Plataforma Currículo Interativo para acesso ‎
público. https://www.curriculointerativo.sedu.es.gov.br/odas/radioatividade-uma-‎
trilha-de-aprendizagem-65813 e ‎
https://www.curriculointerativo.sedu.es.gov.br/roteiro-de-estudo/e-agora-como-faco-‎
um-mapa-mental-65787 .‎",3676,24
46,"develop/adaptation of learning platforms",3677,"Com o objetivo de reunir todas os sites, ferramentas e conteúdos digitais ‎
disponibilizados às escolas pela Sedu em um único local, foi criado o Portal Sedu ‎
Digital (https://sedudigital.edu.es.gov.br/), o que facilita a rápida localização das ‎
informações pelas escolas.",3951,24
54,"monitoring access",3954,"O Analytics e dashboards são amplamente usados para o monitoramento do uso ‎
das principais plataformas adotadas pela Sedu.‎
As plataformas e ferramentas digitais para 2021 podem ser acessadas neste link ‎
https://drive.google.com/file/d/1SAqR8aCExhp4tiGXpRzc70DmLJMtNfRa/view .‎",4233,24
4,"guidelines to remote learning",213,"nova estrutura do currículo do ensino médio que ‎
prevê complementação curricular em diferentes formatos, inclusive online",335,25
69,"promote everyone learning",433," implantação de políticas voltadas ao reforço da aprendizagem e ‎
projetos específicos, como o de projeto de vida, redação  e outros mediados por ‎
plataformas e ferramentas digitais",615,25
23,"free Internet access",141,"a instalação de wi-fi e patrocínio do app ‎
Escolar ",193,27
73,"partnership to distribute learning content",285," Priorizamos parcerias, conteúdos e ferramentas digitais de ‎
acesso público e gratuito.‎",374,27
52,"monitoring/reporting of schools actions",149,"A Secretaria realiza monitoramento das ações desenvolvidas pelas escolas",221,28
46,"develop/adaptation of learning platforms",270," instalação e customização da nova plataforma de capacitação dos ‎
professores (moodle)",357,28
33,"trainning courses",460,"Em 2020, a Sedu ofertou mais de 50.700 ‎vagas, distribuídas em 27 ações formativas, para os profissionais da educação das ‎
redes estadual e municipal. Apenas no primeiro semestre de 2021 foram ofertadas ‎
‎46.100 vagas, distribuídas em 14 ações formativas, também para as duas redes de ‎
ensino. ‎",758,28
34,"assess digital competences",800,"Autoavaliação de competências digitais ‎
dos professores. Entre 01/01/2021 e 31/05/2021, 5.251 professores (as) (que ‎
correspondem a 30.60% da rede), já responderam à Autoavaliação.",982,28
51,"assess Ed tech adoption",985,"Em breve o Guia Edutec será aplicado a todas as escolas com mais de 20 alunos ‎
visando medir o nível de apropriação tecnológica desenvolvida pelas escolas. ‎",1143,28
42,"use of social networks",1600,"Os gestores ‎
escolares mostraram iniciativa e muitos fizeram uso de ‎
soluções práticas como grupos virtuais e trocas de conteúdos ‎
em aplicativos como Whatsapp e Telegram.‎",1775,30
2,"use/distribution of digital resouces",1600,"Os gestores ‎
escolares mostraram iniciativa e muitos fizeram uso de ‎
soluções práticas como grupos virtuais e trocas de conteúdos ‎
em aplicativos como Whatsapp e Telegram.‎",1775,30
1,"distribute paper-based material",1792,"a SED apoiou na impressão das Atividades ‎
Pedagógicas Complementares - APC - para os estudantes ‎
sem acesso à internet.",1913,30
73,"partnership to distribute learning content",1930,"a SED buscou importantes parcerias para a ‎
realização das aulas síncronas (em tempo real) e assíncronas ‎
‎(material postado em sistema e impresso), visando apoiar ‎
estudantes e professores na realização das atividades não ‎
presenciais.‎",2170,30
55,"assess media access",165,"Fizemos alterações em nosso sistema de Diário Online, que ‎
nos permitiu termos os dados, mediante pesquisa, sobre ‎
como estava sendo o atendimento aos alunos, e que ficou ‎
assim distribuído: com recursos tecnológicos (44,18%), ‎
híbrido de recursos tecnológicos e material impresso ‎
‎(46,87%), somente material impresso (7,03%) e não estavam ‎
sendo atendidos (1,92%). 92,84% dos professores da Rede ‎
Estadual de Ensino (REE) responderam à pesquisa.",619,31
73,"partnership to distribute learning content",138,"Foram disponibilizados recursos já existentes na Secretaria, ‎
contando também com vários parceiros, que nos atenderam, ‎
via CONSED, tais como: Fundação Lemann, Instituto Natura, ‎
Fundação Telefônica Vivo, Instituto Ayrton Senna, dentre ‎
outros.‎",387,32
4,"guidelines to remote learning",147,"A Secretaria conta uma Coordenadoria de Formação ‎
Continuada (CFOR), a qual, em articulação com a ‎
Superintendência de Informação e Tecnologia da SED/MS, ‎
preparou vários guias autoinstrucionais para professores e ‎
alunos, de forma a familiarizá-los com relação ao uso das ‎
ferramentas digitais disponíveis para as aulas remotas",480,33
33,"trainning courses",484,"Também contamos com a ajuda de parceiros, como o ‎
SEBRAE, que preparou uma formação sobre as diversas ‎
ferramentas que poderiam ser utilizadas nas aulas remotas ‎
durante a pandemia em que as aulas estariam suspensas.‎",704,33
37,"use/distribution of Google products",127,"A primeira delas foi com a Google, que viabilizou o ‎
‎""ensalamento"" e a criação de contas ""Gmail"" para todos os ‎
estudantes da REE e também para os professores. Com isso, ‎
eles contavam com uma série de aplicativos que faziam parte ‎
do pacote ""Google for Education"".‎",398,35
44,"use/distribution of Microsoft products",400,"Outra importante parceria se deu com a Microsoft, que ‎
disponibilizou os aplicativos do pacote Office - de forma ‎
gratuita - para todos os estudantes e professores da REE. ‎
Assim, era ampliado o leque de opções para realização das ‎
atividades em tempo real e também surgia uma nova ‎
possibilidade para o compartilhamento de conteúdo.‎",739,35
1,"distribute paper-based material",741,"Vale salientar que os estudantes sem conectividade também ‎
foram atendidos por meio das atividades impressas ‎
disponibilizadas pelas escolas da Rede. Durante esse período ‎
de atividades remotas, os gestores se empenharam na ‎
distribuição das atividades impressas nas próprias escolas e, ‎
em diversos casos, tivemos registros, ainda, de equipes ‎
escolares que levaram essas atividades às casas dos nossos ‎
alunos. Tudo para fazer com que o alcance das nossas ‎
atividades fosse o maior possível.‎",1243,35
54,"monitoring access",1245,"Esse esforço se traduziu em números. No meio do ano  2020, ‎
um levantamento da SED apontou que as atividades ‎
chegavam à quase 98% dos nossos estudantes, média essa ‎
que se manteve próxima dos mesmos valores (acima dos ‎
‎90%) até o final do ano.‎",1495,35
13,"use of educational TV",1497,"Outro alicerce durante o período de atividades remotas foi a ‎
transmissão das aulas pela TV Aberta, iniciada no mês de ‎
maio.",1624,35
30,"training event",1624," No mesmo período, iniciávamos as lives da Educação, ‎
sempre às segundas, com comunicados direcionados à ‎
comunidade escolar de MS.‎",1758,35
27,"creation of management units",425,"Em 2020, o Governo de MS, por meio da SED, instituiu a ‎
Comissão Provisória de Volta às Aulas com representações ‎
dos órgãos de controle, Ministério Público, Defensoria, ‎
Secretarias do Poder Executivo, Judiciário, Federação dos ‎
Trabalhadores da Educação, Sindicato das Instituições ‎
privadas, das Prefeituras e Secretarias Municipais de ‎
Educação, dentre outras. A referida Comissão elaborou o ‎
Protocolo Volta às Aulas para a rede estadual de ensino e que ‎
serviu de referência à rede municipal e às instituições ‎
privadas.‎",961,34
27,"creation of management units",963,"Posteriormente, a Comissão foi transformada em Comitê de ‎
Articulação para Efetividade da Política Educacional no ‎
Estado de Mato Grosso do Sul (CAEPE/MS). A SED já vinha ‎
se preparando há algum tempo para esse momento, pois ‎
acreditávamos que iríamos iniciar o ano dessa maneira. ‎",1249,34
63,"school health resources",1250,"Foram feitas várias aquisições, como máscaras para alunos e ‎
professores, dispenser de álcool em gel para as entradas das ‎
salas de aulas, totens com dispenser de álcool em gel para as ‎
entradas de alunos e servidores, face shield, dentre outros ‎
equipamentos. Tudo isso está posto em nosso protocolo de ‎
biossegurança de volta às aulas. ‎",1594,34
11,"partnership with public institutions",1596,"O CAEPE definiu também pelo processo de monitoramento do ‎
Protocolo, criando as Comissões Municipais de ‎
Monitoramento, com representação de diversos segmentos, ‎
que auxiliarão os gestores escolares a garantir a segurança ‎
dos estudantes.‎",1839,34
52,"monitoring/reporting of schools actions",1596,"O CAEPE definiu também pelo processo de monitoramento do ‎
Protocolo, criando as Comissões Municipais de ‎
Monitoramento, com representação de diversos segmentos, ‎
que auxiliarão os gestores escolares a garantir a segurança ‎
dos estudantes.‎",1839,34
52,"monitoring/reporting of schools actions",147,"Temos feito alguns acompanhamentos a partir de relatórios ‎
solicitados às unidades escolares, bem como, ‎
acompanhamentos via sistemas SED.‎",288,36
46,"develop/adaptation of learning platforms",2015,"A Implementação do Regime Especial de Ensino com a estruturação ‎
por meio da Plataforma Paraíba Educa que disponibiliza as ações da ‎
Secretaria de Educação e da Ciência e Tecnologia - SEECT para as ‎
escolas da rede",2232,47
33,"trainning courses",2253,"‎•‎	Formação continuada para Ensino Híbrido e Remoto, ‎",2308,47
68,"partnership with private institutions",2309,"‎•‎	Parceria com a Google para arquitetura das salas de aula ‎
virtuais, ‎",2383,47
23,"free Internet access",2384,"‎•‎	App PB Educa para uso de dados móveis,  ‎",2429,47
13,"use of educational TV",2430,"‎•‎	TV Paraíba Educa e Rádio tabajara para oferta de videoaulas e ‎
podcast às comunidades sem internet,  ‎",2537,47
40,"use of educational Radio",2430,"‎•‎	TV Paraíba Educa e Rádio tabajara para oferta de videoaulas e ‎
podcast às comunidades sem internet,  ‎",2537,47
1,"distribute paper-based material",2538,"‎•‎	Estratégia para uso de material impresso em casos específicos,  ‎",2607,47
7,"partnership with international agencies",2608," Ação de Busca Ativa em parceria com Unicef e articuladas ‎
com Ficha de Acompanhamento do Estudante e Programa ‎
Bolsa Família ‎",2738,47
8,"school feeding program",2739,"‎•‎	Distribuição de Kits da alimentação escolar, ‎",2789,47
33,"trainning courses",2891,"‎•‎	Regimes de colaboração com municípios (Undime - PB) para ‎
formação de professores, oferta de sinal de TV, currículo, etc.",3017,47
52,"monitoring/reporting of schools actions",214,"Monitoramento interno de processos pedagógicos e Indicadores de ‎
rendimentos publicados pelo Censo Escolar",321,46
64,"hire teachers",158,"‎•‎	Nomeação de professores, ‎",188,45
