"codeID","code","selfirst","selend","catID","catName","fileID","fileCatID","fileCat"
23,"free Internet access",1537,1894,13,"distribution",22,1,"All five States"
23,"free Internet access",1537,1894,20,"infrastructure",22,1,"All five States"
23,"free Internet access",1537,1894,13,"distribution",22,4,"Espirito-Santo"
23,"free Internet access",1537,1894,20,"infrastructure",22,4,"Espirito-Santo"
24,"equipment for teaching",1916,2191,13,"distribution",22,1,"All five States"
24,"equipment for teaching",1916,2191,20,"infrastructure",22,1,"All five States"
24,"equipment for teaching",1916,2191,13,"distribution",22,4,"Espirito-Santo"
24,"equipment for teaching",1916,2191,20,"infrastructure",22,4,"Espirito-Santo"
25,"equipment for students",2333,2728,13,"distribution",22,1,"All five States"
25,"equipment for students",2333,2728,20,"infrastructure",22,1,"All five States"
25,"equipment for students",2333,2728,13,"distribution",22,4,"Espirito-Santo"
25,"equipment for students",2333,2728,20,"infrastructure",22,4,"Espirito-Santo"
33,"trainning courses",147,726,8,"training",23,1,"All five States"
33,"trainning courses",147,726,13,"distribution",23,1,"All five States"
33,"trainning courses",147,726,17,"expertise",23,1,"All five States"
33,"trainning courses",147,726,8,"training",23,4,"Espirito-Santo"
33,"trainning courses",147,726,13,"distribution",23,4,"Espirito-Santo"
33,"trainning courses",147,726,17,"expertise",23,4,"Espirito-Santo"
29,"training material",728,863,8,"training",23,1,"All five States"
29,"training material",728,863,13,"distribution",23,1,"All five States"
29,"training material",728,863,17,"expertise",23,1,"All five States"
29,"training material",728,863,19,"material",23,1,"All five States"
29,"training material",728,863,8,"training",23,4,"Espirito-Santo"
29,"training material",728,863,13,"distribution",23,4,"Espirito-Santo"
29,"training material",728,863,17,"expertise",23,4,"Espirito-Santo"
29,"training material",728,863,19,"material",23,4,"Espirito-Santo"
68,"partnership with private institutions",876,1193,9,"partnership",23,1,"All five States"
68,"partnership with private institutions",876,1193,15,"collaboration",23,1,"All five States"
68,"partnership with private institutions",876,1193,18,"vision",23,1,"All five States"
68,"partnership with private institutions",876,1193,9,"partnership",23,4,"Espirito-Santo"
68,"partnership with private institutions",876,1193,15,"collaboration",23,4,"Espirito-Santo"
68,"partnership with private institutions",876,1193,18,"vision",23,4,"Espirito-Santo"
57,"num of graduates",1194,1407,12,"assess",23,1,"All five States"
57,"num of graduates",1194,1407,18,"vision",23,1,"All five States"
57,"num of graduates",1194,1407,19,"material",23,1,"All five States"
57,"num of graduates",1194,1407,12,"assess",23,4,"Espirito-Santo"
57,"num of graduates",1194,1407,18,"vision",23,4,"Espirito-Santo"
57,"num of graduates",1194,1407,19,"material",23,4,"Espirito-Santo"
30,"training event",1410,1864,8,"training",23,1,"All five States"
30,"training event",1410,1864,13,"distribution",23,1,"All five States"
30,"training event",1410,1864,17,"expertise",23,1,"All five States"
30,"training event",1410,1864,8,"training",23,4,"Espirito-Santo"
30,"training event",1410,1864,13,"distribution",23,4,"Espirito-Santo"
30,"training event",1410,1864,17,"expertise",23,4,"Espirito-Santo"
50,"external assessments",1869,2013,12,"assess",23,1,"All five States"
50,"external assessments",1869,2013,15,"collaboration",23,1,"All five States"
50,"external assessments",1869,2013,18,"vision",23,1,"All five States"
50,"external assessments",1869,2013,12,"assess",23,4,"Espirito-Santo"
50,"external assessments",1869,2013,15,"collaboration",23,4,"Espirito-Santo"
50,"external assessments",1869,2013,18,"vision",23,4,"Espirito-Santo"
31,"training groups",2014,2259,8,"training",23,1,"All five States"
31,"training groups",2014,2259,15,"collaboration",23,1,"All five States"
31,"training groups",2014,2259,17,"expertise",23,1,"All five States"
31,"training groups",2014,2259,8,"training",23,4,"Espirito-Santo"
31,"training groups",2014,2259,15,"collaboration",23,4,"Espirito-Santo"
31,"training groups",2014,2259,17,"expertise",23,4,"Espirito-Santo"
18,"learning contents",2261,2629,14,"development",23,1,"All five States"
18,"learning contents",2261,2629,19,"material",23,1,"All five States"
18,"learning contents",2261,2629,14,"development",23,4,"Espirito-Santo"
18,"learning contents",2261,2629,19,"material",23,4,"Espirito-Santo"
34,"digital competences",2630,3520,12,"assess",23,1,"All five States"
34,"digital competences",2630,3520,17,"expertise",23,1,"All five States"
34,"digital competences",2630,3520,18,"vision",23,1,"All five States"
34,"digital competences",2630,3520,12,"assess",23,4,"Espirito-Santo"
34,"digital competences",2630,3520,17,"expertise",23,4,"Espirito-Santo"
34,"digital competences",2630,3520,18,"vision",23,4,"Espirito-Santo"
33,"trainning courses",3954,4083,8,"training",23,1,"All five States"
33,"trainning courses",3954,4083,13,"distribution",23,1,"All five States"
33,"trainning courses",3954,4083,17,"expertise",23,1,"All five States"
33,"trainning courses",3954,4083,8,"training",23,4,"Espirito-Santo"
33,"trainning courses",3954,4083,13,"distribution",23,4,"Espirito-Santo"
33,"trainning courses",3954,4083,17,"expertise",23,4,"Espirito-Santo"
30,"training event",3954,4083,8,"training",23,1,"All five States"
30,"training event",3954,4083,13,"distribution",23,1,"All five States"
30,"training event",3954,4083,17,"expertise",23,1,"All five States"
30,"training event",3954,4083,8,"training",23,4,"Espirito-Santo"
30,"training event",3954,4083,13,"distribution",23,4,"Espirito-Santo"
30,"training event",3954,4083,17,"expertise",23,4,"Espirito-Santo"
51,"ed-tech adoption",4119,4278,12,"assess",23,1,"All five States"
51,"ed-tech adoption",4119,4278,17,"expertise",23,1,"All five States"
51,"ed-tech adoption",4119,4278,18,"vision",23,1,"All five States"
51,"ed-tech adoption",4119,4278,12,"assess",23,4,"Espirito-Santo"
51,"ed-tech adoption",4119,4278,17,"expertise",23,4,"Espirito-Santo"
51,"ed-tech adoption",4119,4278,18,"vision",23,4,"Espirito-Santo"
37,"Google products",128,311,13,"distribution",24,1,"All five States"
37,"Google products",128,311,19,"material",24,1,"All five States"
37,"Google products",128,311,20,"infrastructure",24,1,"All five States"
37,"Google products",128,311,13,"distribution",24,4,"Espirito-Santo"
37,"Google products",128,311,19,"material",24,4,"Espirito-Santo"
37,"Google products",128,311,20,"infrastructure",24,4,"Espirito-Santo"
46,"learning platforms",312,595,13,"distribution",24,1,"All five States"
46,"learning platforms",312,595,14,"development",24,1,"All five States"
46,"learning platforms",312,595,19,"material",24,1,"All five States"
46,"learning platforms",312,595,20,"infrastructure",24,1,"All five States"
46,"learning platforms",312,595,13,"distribution",24,4,"Espirito-Santo"
46,"learning platforms",312,595,14,"development",24,4,"Espirito-Santo"
46,"learning platforms",312,595,19,"material",24,4,"Espirito-Santo"
46,"learning platforms",312,595,20,"infrastructure",24,4,"Espirito-Santo"
37,"Google products",596,1043,13,"distribution",24,1,"All five States"
37,"Google products",596,1043,19,"material",24,1,"All five States"
37,"Google products",596,1043,20,"infrastructure",24,1,"All five States"
37,"Google products",596,1043,13,"distribution",24,4,"Espirito-Santo"
37,"Google products",596,1043,19,"material",24,4,"Espirito-Santo"
37,"Google products",596,1043,20,"infrastructure",24,4,"Espirito-Santo"
13,"education TV",1044,1242,13,"distribution",24,1,"All five States"
13,"education TV",1044,1242,19,"material",24,1,"All five States"
13,"education TV",1044,1242,20,"infrastructure",24,1,"All five States"
13,"education TV",1044,1242,13,"distribution",24,4,"Espirito-Santo"
13,"education TV",1044,1242,19,"material",24,4,"Espirito-Santo"
13,"education TV",1044,1242,20,"infrastructure",24,4,"Espirito-Santo"
2,"digital resouces",1243,1593,13,"distribution",24,1,"All five States"
2,"digital resouces",1243,1593,19,"material",24,1,"All five States"
2,"digital resouces",1243,1593,20,"infrastructure",24,1,"All five States"
2,"digital resouces",1243,1593,13,"distribution",24,4,"Espirito-Santo"
2,"digital resouces",1243,1593,19,"material",24,4,"Espirito-Santo"
2,"digital resouces",1243,1593,20,"infrastructure",24,4,"Espirito-Santo"
11,"partnership with public institutions",1370,1592,9,"partnership",24,1,"All five States"
11,"partnership with public institutions",1370,1592,15,"collaboration",24,1,"All five States"
11,"partnership with public institutions",1370,1592,18,"vision",24,1,"All five States"
11,"partnership with public institutions",1370,1592,9,"partnership",24,4,"Espirito-Santo"
11,"partnership with public institutions",1370,1592,15,"collaboration",24,4,"Espirito-Santo"
11,"partnership with public institutions",1370,1592,18,"vision",24,4,"Espirito-Santo"
46,"learning platforms",1593,1786,13,"distribution",24,1,"All five States"
46,"learning platforms",1593,1786,14,"development",24,1,"All five States"
46,"learning platforms",1593,1786,19,"material",24,1,"All five States"
46,"learning platforms",1593,1786,20,"infrastructure",24,1,"All five States"
46,"learning platforms",1593,1786,13,"distribution",24,4,"Espirito-Santo"
46,"learning platforms",1593,1786,14,"development",24,4,"Espirito-Santo"
46,"learning platforms",1593,1786,19,"material",24,4,"Espirito-Santo"
46,"learning platforms",1593,1786,20,"infrastructure",24,4,"Espirito-Santo"
18,"learning contents",1797,1950,14,"development",24,1,"All five States"
18,"learning contents",1797,1950,19,"material",24,1,"All five States"
18,"learning contents",1797,1950,14,"development",24,4,"Espirito-Santo"
18,"learning contents",1797,1950,19,"material",24,4,"Espirito-Santo"
42,"social media",1964,2473,15,"collaboration",24,1,"All five States"
42,"social media",1964,2473,19,"material",24,1,"All five States"
42,"social media",1964,2473,20,"infrastructure",24,1,"All five States"
42,"social media",1964,2473,15,"collaboration",24,4,"Espirito-Santo"
42,"social media",1964,2473,19,"material",24,4,"Espirito-Santo"
42,"social media",1964,2473,20,"infrastructure",24,4,"Espirito-Santo"
43,"interactive materials",2481,2831,13,"distribution",24,1,"All five States"
43,"interactive materials",2481,2831,14,"development",24,1,"All five States"
43,"interactive materials",2481,2831,19,"material",24,1,"All five States"
43,"interactive materials",2481,2831,13,"distribution",24,4,"Espirito-Santo"
43,"interactive materials",2481,2831,14,"development",24,4,"Espirito-Santo"
43,"interactive materials",2481,2831,19,"material",24,4,"Espirito-Santo"
61,"training in innovative pedagogical practices",2929,3315,8,"training",24,1,"All five States"
61,"training in innovative pedagogical practices",2929,3315,17,"expertise",24,1,"All five States"
61,"training in innovative pedagogical practices",2929,3315,8,"training",24,4,"Espirito-Santo"
61,"training in innovative pedagogical practices",2929,3315,17,"expertise",24,4,"Espirito-Santo"
2,"digital resouces",3317,3676,13,"distribution",24,1,"All five States"
2,"digital resouces",3317,3676,19,"material",24,1,"All five States"
2,"digital resouces",3317,3676,20,"infrastructure",24,1,"All five States"
2,"digital resouces",3317,3676,13,"distribution",24,4,"Espirito-Santo"
2,"digital resouces",3317,3676,19,"material",24,4,"Espirito-Santo"
2,"digital resouces",3317,3676,20,"infrastructure",24,4,"Espirito-Santo"
46,"learning platforms",3677,3951,13,"distribution",24,1,"All five States"
46,"learning platforms",3677,3951,14,"development",24,1,"All five States"
46,"learning platforms",3677,3951,19,"material",24,1,"All five States"
46,"learning platforms",3677,3951,20,"infrastructure",24,1,"All five States"
46,"learning platforms",3677,3951,13,"distribution",24,4,"Espirito-Santo"
46,"learning platforms",3677,3951,14,"development",24,4,"Espirito-Santo"
46,"learning platforms",3677,3951,19,"material",24,4,"Espirito-Santo"
46,"learning platforms",3677,3951,20,"infrastructure",24,4,"Espirito-Santo"
54,"num of access",3954,4233,12,"assess",24,1,"All five States"
54,"num of access",3954,4233,18,"vision",24,1,"All five States"
54,"num of access",3954,4233,19,"material",24,1,"All five States"
54,"num of access",3954,4233,12,"assess",24,4,"Espirito-Santo"
54,"num of access",3954,4233,18,"vision",24,4,"Espirito-Santo"
54,"num of access",3954,4233,19,"material",24,4,"Espirito-Santo"
4,"guidelines to remote learning",213,335,14,"development",25,1,"All five States"
4,"guidelines to remote learning",213,335,18,"vision",25,1,"All five States"
4,"guidelines to remote learning",213,335,14,"development",25,4,"Espirito-Santo"
4,"guidelines to remote learning",213,335,18,"vision",25,4,"Espirito-Santo"
69,"everyone learning",433,615,16,"promotion",25,1,"All five States"
69,"everyone learning",433,615,18,"vision",25,1,"All five States"
69,"everyone learning",433,615,16,"promotion",25,4,"Espirito-Santo"
69,"everyone learning",433,615,18,"vision",25,4,"Espirito-Santo"
23,"free Internet access",141,193,13,"distribution",27,1,"All five States"
23,"free Internet access",141,193,20,"infrastructure",27,1,"All five States"
23,"free Internet access",141,193,13,"distribution",27,4,"Espirito-Santo"
23,"free Internet access",141,193,20,"infrastructure",27,4,"Espirito-Santo"
73,"partnership for learning content",285,374,9,"partnership",27,1,"All five States"
73,"partnership for learning content",285,374,15,"collaboration",27,1,"All five States"
73,"partnership for learning content",285,374,18,"vision",27,1,"All five States"
73,"partnership for learning content",285,374,19,"material",27,1,"All five States"
73,"partnership for learning content",285,374,9,"partnership",27,4,"Espirito-Santo"
73,"partnership for learning content",285,374,15,"collaboration",27,4,"Espirito-Santo"
73,"partnership for learning content",285,374,18,"vision",27,4,"Espirito-Santo"
73,"partnership for learning content",285,374,19,"material",27,4,"Espirito-Santo"
52,"schools actions reports",149,221,12,"assess",28,1,"All five States"
52,"schools actions reports",149,221,18,"vision",28,1,"All five States"
52,"schools actions reports",149,221,12,"assess",28,4,"Espirito-Santo"
52,"schools actions reports",149,221,18,"vision",28,4,"Espirito-Santo"
